"station_code","tau_mk","p_valor_mk","slope_sen","p_valor_sen","ponto_mudanca","p_valor_pettitt","n_anomalias","n_extremos","tendencia"
"18250000",0.222718790173531,9.05990600585938e-06,0.0304986284679627,0.284553455249132,84,0.00935158071804696,10,0,"Positiva"
"18295000",0.266501247882843,8.34465026855469e-07,1.31745932106994,0.130406497929024,122,0.0331136775935767,7,0,"Positiva"
"18409000",-0.361290335655212,2.20007588536131e-11,-0.0204121031911789,9.99058995971865e-05,54,8.38540029397171e-06,7,0,"Negativa"
"18409650",-0.717325925827026,0,-0.41896591647912,7.37637567020121e-05,65,0.000270275000946182,4,0,"Negativa"
"18415000",-0.288708299398422,2.79448961748585e-08,-0.217038813947341,0.0123048903486021,66,0.0479842519999913,7,0,"Negativa"
"18420000",-0.124708622694016,0.0266879871487617,-0.0551735078488874,0.102628170033565,42,0.0538158916254829,6,0,"Negativa"
"18421000",-0.127428129315376,0.0235486589372158,-0.121050146459028,0.232664144872293,42,0.248788537753846,3,0,"Negativa"
"18422000",-0.265012413263321,9.18462887966598e-07,-0.265027022252025,0.0472015843820377,54,0.0159527216908714,8,0,"Negativa"
"18428000",-0.359139770269394,2.88654881247519e-11,-0.0866372625641981,0.00999500840456727,42,0.0381233739768146,3,0,"Negativa"
"18435000",-0.166087672114372,0.00210099364630878,-0.130489197537288,0.101388430634448,41,0.0774088599317027,4,0,"Negativa"
"18460000",-0.426290273666382,2.38098632132579e-16,-5.18689611781111,0.0301135952044837,65,0.0430250080890284,7,0,"Negativa"
"18480000",-0.297206699848175,3.17467052646236e-09,-0.18895754376396,0.0194391007536231,42,0.162689208765672,8,0,"Negativa"
"18500000",-0.504034757614136,0,-1.4129639423459,0.00773065042227661,53,0.0511414288221829,8,2,"Negativa"
"18590000",0.0193548388779163,0.721051096916199,-0.663417885054443,0.168312092527606,138,0.236487294171394,9,2,"Não significativa"
"18600000",0.155205905437469,0.00580847263336182,-0.232087638974812,0.593536817769661,138,1,9,2,"Negativa"
"18650000",0.412676393985748,0,0.103682269317329,0.817970114579628,61,0.640857231038143,5,0,"Positiva"
"18880000",0.0143920592963696,0.79092538356781,-0.0924925525079759,0.622784686916123,55,0.401735047215507,8,1,"Não significativa"
